Departament,semester,code,name,cred,class,vacancies,occupied,day,start,length,prof,campus,building,room
Eng.ENE,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,B1,3,0,Sex,10:30,2,FABIO SOUTO DE AZEVEDO,vale,Vale,undef
Eng.ENE,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,D1,4,1,Seg,15:30,2,ALVARO LUIZ DE BORTOLI,vale,Vale,undef
Eng.ENE,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,D1,4,1,Qua,15:30,2,ALVARO LUIZ DE BORTOLI,vale,Vale,undef
Eng.ENE,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,D1,4,1,Sex,15:30,2,ALVARO LUIZ DE BORTOLI,vale,Vale,undef
Eng.ENE,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,E1,3,0,Seg,18:30,2,ALVERI ALVES SANT ANA,vale,Vale,undef
Eng.ENE,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,E1,3,0,Qua,18:30,2,EVANDRO MANICA,vale,Vale,undef
Eng.ENE,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,E1,3,0,Sex,18:30,2,EVANDRO MANICA,vale,Vale,undef
Eng.ENE,2025 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,A,10,7,Seg,13:30,2,CARLOS EDUARDO PEREIRA,centro,Prédio Branco,056
Eng.ENE,2025 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,A,10,7,Qua,13:30,2,CARLOS EDUARDO PEREIRA,centro,Prédio Branco,056
Eng.ENE,2025 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,B,10,6,Ter,13:30,2,ROBERTO CHOUHY LEBORGNE,centro,Prédio Branco,043
Eng.ENE,2025 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,B,10,6,Qui,13:30,2,ROBERTO CHOUHY LEBORGNE,centro,Prédio Branco,043
Eng.ENE,2025 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,B,5,9,Seg,13:30,2,VALNER JOAO BRUSAMARELLO,centro,Eletro,303
Eng.ENE,2025 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,B,5,9,Qua,13:30,2,VALNER JOAO BRUSAMARELLO,centro,Eletro,303
Eng.ENE,2025 - I,ENG03112,CLIMATIZAÇÃO II,4,A,10,4,Ter,16:30,2,CIRILO SEPPI BRESOLIN,centro,Mecânica,304
Eng.ENE,2025 - I,ENG03112,CLIMATIZAÇÃO II,4,A,10,4,Qui,16:30,2,CIRILO SEPPI BRESOLIN,centro,Mecânica,304
Eng.ENE,2025 - I,ENG03077,COMBUSTÍVEIS,4,U,12,12,Seg,10:30,2,FERNANDO MARCELO PEREIRA,centro,Prédio Branco,051
Eng.ENE,2025 - I,ENG03077,COMBUSTÍVEIS,4,U,12,12,Qua,10:30,2,FERNANDO MARCELO PEREIRA,centro,Prédio Branco,051
Eng.ENE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,A,4,6,Qua,8:30,2,PAULO ROBERTO ECKERT,centro,Eletro,306
Eng.ENE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,A,4,6,Qui,8:30,2,PAULO ROBERTO ECKERT,centro,Eletro,110
Eng.ENE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,A,4,6,Sex,8:30,2,PAULO ROBERTO ECKERT,centro,Eletro,304
Eng.ENE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,B,2,2,Qua,8:30,2,PAULO ROBERTO ECKERT,centro,Eletro,306
Eng.ENE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,B,2,2,Qui,10:30,2,PAULO ROBERTO ECKERT,centro,Eletro,110
Eng.ENE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,B,2,2,Sex,8:30,2,PAULO ROBERTO ECKERT,centro,Eletro,304
Eng.ENE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,C,2,1,Qua,8:30,2,PAULO ROBERTO ECKERT,centro,Eletro,306
Eng.ENE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,C,2,1,Qui,13:30,2,PAULO ROBERTO ECKERT,centro,Eletro,110
Eng.ENE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,C,2,1,Sex,8:30,2,PAULO ROBERTO ECKERT,centro,Eletro,304
Eng.ENE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,D,3,0,Qua,8:30,2,PAULO ROBERTO ECKERT,centro,Eletro,306
Eng.ENE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,D,3,0,Qui,15:30,2,PAULO ROBERTO ECKERT,centro,Eletro,110
Eng.ENE,2025 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,D,3,0,Sex,8:30,2,PAULO ROBERTO ECKERT,centro,Eletro,304
Eng.ENE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,A,3,3,Seg,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,306
Eng.ENE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,A,3,3,Qua,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,110
Eng.ENE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,A,3,3,Sex,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,306
Eng.ENE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,B,2,0,Seg,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,306
Eng.ENE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,B,2,0,Qua,10:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,110
Eng.ENE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,B,2,0,Sex,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,306
Eng.ENE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,C,4,0,Seg,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,306
Eng.ENE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,C,4,0,Qua,13:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,110
Eng.ENE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,C,4,0,Sex,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,306
Eng.ENE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,D,4,0,Seg,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,306
Eng.ENE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,D,4,0,Qua,15:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,110
Eng.ENE,2025 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,D,4,0,Sex,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,306
Eng.ENE,2025 - I,ARQ03318,DESENHO TÉCNICO I-A,4,B,1,1,Ter,7:30,2,BRUNA ROSA DE BARROS,centro,Eng. nova,undef
Eng.ENE,2025 - I,ARQ03318,DESENHO TÉCNICO I-A,4,B,1,1,Qui,7:30,2,BRUNA ROSA DE BARROS,centro,Eng. nova,undef
Eng.ENE,2025 - I,ARQ03318,DESENHO TÉCNICO I-A,4,BB,5,1,Ter,7:30,2,JAIRE EDERSON PASSOS,undef,undef,undef
Eng.ENE,2025 - I,ARQ03318,DESENHO TÉCNICO I-A,4,BB,5,1,Qui,7:30,2,JAIRE EDERSON PASSOS,undef,undef,undef
Eng.ENE,2025 - I,ARQ03318,DESENHO TÉCNICO I-A,4,F,9,1,Ter,13:30,2,BRANCA FREITAS DE OLIVEIRA,centro,Eng. nova,undef
Eng.ENE,2025 - I,ARQ03318,DESENHO TÉCNICO I-A,4,F,9,1,Qui,13:30,2,BRANCA FREITAS DE OLIVEIRA,centro,Eng. nova,undef
Eng.ENE,2025 - I,ARQ03318,DESENHO TÉCNICO I-A,4,GG,4,1,Ter,15:30,2,ADRIANA ECKERT MIRANDA,undef,undef,undef
Eng.ENE,2025 - I,ARQ03318,DESENHO TÉCNICO I-A,4,GG,4,1,Qui,15:30,2,ADRIANA ECKERT MIRANDA,undef,undef,undef
Eng.ENE,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,AA,3,3,Ter,10:30,2,GEÍSA GAIGER DE OLIVEIRA,undef,undef,undef
Eng.ENE,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,AA,3,3,Qui,10:30,2,GEÍSA GAIGER DE OLIVEIRA,undef,undef,undef
Eng.ENE,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,B,1,2,Ter,15:30,2,GEÍSA GAIGER DE OLIVEIRA,centro,Eng. nova,undef
Eng.ENE,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,B,1,2,Qui,15:30,2,GEÍSA GAIGER DE OLIVEIRA,centro,Eng. nova,undef
Eng.ENE,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,C,1,2,Qua,7:30,2,MAURICIO MOREIRA E SILVA BERNARDES,undef,undef,undef
Eng.ENE,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,C,1,2,Sex,7:30,2,MAURICIO MOREIRA E SILVA BERNARDES,undef,undef,undef
Eng.ENE,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,CC,1,0,Qua,7:30,2,CRISTINA ALBA WILDT TORREZZAN,centro,Eng. nova,undef
Eng.ENE,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,CC,1,0,Sex,7:30,2,CRISTINA ALBA WILDT TORREZZAN,centro,Eng. nova,undef
Eng.ENE,2025 - I,ENG10044,ELETRÔNICA FUNDAMENTAL I - B,4,A,10,0,Seg,10:30,2,ALCEU HEINKE FRIGERI,centro,Eletro,306
Eng.ENE,2025 - I,ENG10044,ELETRÔNICA FUNDAMENTAL I - B,4,A,10,0,Qua,10:30,2,ALCEU HEINKE FRIGERI,centro,Eletro,306
Eng.ENE,2025 - I,ENG03074,ENERGIA SOLAR FOTOVOLTAICA,4,U,15,10,Qui,7:30,3,CRISSIANE ALVES ANCINES,centro,Mecânica,307
Eng.ENE,2025 - I,ENG03074,ENERGIA SOLAR FOTOVOLTAICA,4,U,15,10,Sex,7:30,1,CRISSIANE ALVES ANCINES,centro,Mecânica,303
Eng.ENE,2025 - I,ADM01135,ENGENHARIA ECONÔMICA E AVALIAÇÕES,2,A,1,1,Qua,18:30,2,TIAGO PASCOAL FILOMENA,centro,Eng. nova,undef
Eng.ENE,2025 - I,ADM01135,ENGENHARIA ECONÔMICA E AVALIAÇÕES,2,B,5,0,Sex,18:30,2,TIAGO PASCOAL FILOMENA,centro,Eng. nova,undef
Eng.ENE,2025 - I,ADM01135,ENGENHARIA ECONÔMICA E AVALIAÇÕES,2,C,1,1,Qua,20:30,2,TIAGO PASCOAL FILOMENA,centro,Eng. nova,undef
Eng.ENE,2025 - I,ADM01135,ENGENHARIA ECONÔMICA E AVALIAÇÕES,2,D,3,1,Sex,20:30,2,TIAGO PASCOAL FILOMENA,centro,Eng. nova,undef
Eng.ENE,2025 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D1,9,9,Seg,15:30,2,JULIO CESAR LOMBALDO FERNANDES,vale,Vale,undef
Eng.ENE,2025 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D1,9,9,Qua,15:30,2,JULIO CESAR LOMBALDO FERNANDES,vale,Vale,undef
Eng.ENE,2025 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D1,9,9,Sex,15:30,2,JULIO CESAR LOMBALDO FERNANDES,vale,Vale,undef
Eng.ENE,2025 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,E1,8,1,Seg,18:30,2,JOSUÉ KNORST,vale,Vale,undef
Eng.ENE,2025 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,E1,8,1,Qua,18:30,2,JOSUÉ KNORST,vale,Vale,undef
Eng.ENE,2025 - I,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,E1,8,1,Sex,18:30,2,JOSUÉ KNORST,vale,Vale,undef
Eng.ENE,2025 - I,ENG09004,ESTATÍSTICA PARA A ENGENHARIA,4,A,10,9,Qui,8:30,4,ANA MARGARITA LARRAÑAGA URIARTE,centro,Eng. nova,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,B,5,0,Seg,8:30,2,JOSE HENRIQUE RODRIGUES DOS SANTOS,vale,Vale,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,B,5,0,Qua,8:30,2,SABRINA NICOLODI DE OLIVEIRA VIEGAS,vale,Vale,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,B,5,0,Sex,8:30,2,SABRINA NICOLODI DE OLIVEIRA VIEGAS,vale,Vale,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,EE,1,0,Seg,10:30,2,GILBERTO LIMA THOMAS,vale,Vale,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,EE,1,0,Qua,10:30,2,SABRINA NICOLODI DE OLIVEIRA VIEGAS,vale,Vale,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,EE,1,0,Sex,10:30,2,SABRINA NICOLODI DE OLIVEIRA VIEGAS,vale,Vale,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,G,4,5,Seg,13:30,2,Marcus Vinicius Castegnaro,vale,Vale,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,G,4,5,Qua,13:30,2,SHERDIL KHAN,vale,Vale,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,G,4,5,Sex,13:30,2,SHERDIL KHAN,vale,Vale,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,JJ,3,0,Seg,15:30,2,CRISTIANO KRUG,vale,Vale,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,JJ,3,0,Qua,15:30,2,Marcus Vinicius Castegnaro,vale,Vale,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,JJ,3,0,Sex,15:30,2,Marcus Vinicius Castegnaro,vale,Vale,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,K,1,1,Seg,15:30,2,Marcus Vinicius Castegnaro,vale,Vale,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,K,1,1,Qua,15:30,2,RUBEM ERICHSEN JUNIOR,vale,Vale,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,K,1,1,Sex,15:30,2,RUBEM ERICHSEN JUNIOR,vale,Vale,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,LL,1,0,Seg,18:30,2,Marcus Vinicius Castegnaro,vale,Vale,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,LL,1,0,Qua,18:30,2,ROGERIO LUIS MALTEZ,vale,Vale,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,LL,1,0,Sex,18:30,2,ROGERIO LUIS MALTEZ,vale,Vale,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,M,1,0,Seg,20:30,2,Marcus Vinicius Castegnaro,vale,Vale,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,M,1,0,Qua,20:30,2,ROGERIO LUIS MALTEZ,vale,Vale,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,M,1,0,Sex,20:30,2,ROGERIO LUIS MALTEZ,vale,Vale,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,MM,1,0,Seg,20:30,2,Marcus Vinicius Castegnaro,vale,Vale,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,MM,1,0,Qua,20:30,2,ROGERIO LUIS MALTEZ,vale,Vale,undef
Eng.ENE,2025 - I,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,MM,1,0,Sex,20:30,2,ROGERIO LUIS MALTEZ,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,B1,2,0,Seg,8:30,2,ANTONIO ENDLER,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,B1,2,0,Qua,8:30,2,LEANDRO LANGIE ARAUJO,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,B1,2,0,Sex,8:30,2,LEANDRO LANGIE ARAUJO,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,B2,8,0,Seg,8:30,2,ANTONIO ENDLER,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,B2,8,0,Qua,8:30,2,LEANDRO LANGIE ARAUJO,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,B2,8,0,Sex,8:30,2,LEANDRO LANGIE ARAUJO,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,E1,1,1,Seg,10:30,2,ANTONIO ENDLER,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,E1,1,1,Qua,10:30,2,LEANDRO LANGIE ARAUJO,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,E1,1,1,Sex,10:30,2,LEANDRO LANGIE ARAUJO,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,G2,2,1,Seg,13:30,2,EDUARDO OSÓRIO RIZZATTI,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,G2,2,1,Qua,13:30,2,LEANDRO LANGIE ARAUJO,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,G2,2,1,Sex,13:30,2,LEANDRO LANGIE ARAUJO,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,J3,1,1,Seg,15:30,2,ALEXANDRE DA CAS VIEGAS,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,J3,1,1,Qua,15:30,2,LEANDRO LANGIE ARAUJO,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,J3,1,1,Sex,15:30,2,LEANDRO LANGIE ARAUJO,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,K3,1,0,Seg,15:30,2,EDUARDO OSÓRIO RIZZATTI,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,K3,1,0,Qua,15:30,2,LEANDRO LANGIE ARAUJO,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,K3,1,0,Sex,15:30,2,LEANDRO LANGIE ARAUJO,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,M2,1,2,Seg,18:30,2,CÉSAR AUGUSTO BERNARDES,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,M2,1,2,Qua,18:30,2,GEOVANE NAYSINGER,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,M2,1,2,Sex,18:30,2,GEOVANE NAYSINGER,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,N3,5,0,Seg,18:30,2,LEANDRO LANGIE ARAUJO,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,N3,5,0,Qua,18:30,2,ROBERTO DA SILVA,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,N3,5,0,Sex,18:30,2,ROBERTO DA SILVA,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,P1,1,0,Seg,20:30,2,GEOVANE NAYSINGER,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,P1,1,0,Qua,20:30,2,ROBERTO DA SILVA,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,P1,1,0,Sex,20:30,2,ROBERTO DA SILVA,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,P2,1,0,Seg,20:30,2,GEOVANE NAYSINGER,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,P2,1,0,Qua,20:30,2,ROBERTO DA SILVA,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,P2,1,0,Sex,20:30,2,ROBERTO DA SILVA,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,P3,1,0,Seg,20:30,2,GEOVANE NAYSINGER,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,P3,1,0,Qua,20:30,2,ROBERTO DA SILVA,vale,Vale,undef
Eng.ENE,2025 - I,FIS01181,FÍSICA I-C,6,P3,1,0,Sex,20:30,2,ROBERTO DA SILVA,vale,Vale,undef
Eng.ENE,2025 - I,FIS01183,FÍSICA III-C,6,AA,2,0,Seg,8:30,2,ALEXANDRE PEREIRA DOS SANTOS,vale,Vale,undef
Eng.ENE,2025 - I,FIS01183,FÍSICA III-C,6,AA,2,0,Qua,8:30,2,YAN LEVIN,vale,Vale,undef
Eng.ENE,2025 - I,FIS01183,FÍSICA III-C,6,AA,2,0,Sex,8:30,2,YAN LEVIN,vale,Vale,undef
Eng.ENE,2025 - I,FIS01183,FÍSICA III-C,6,B,6,1,Seg,8:30,2,CAROLINA BRITO CARVALHO DOS SANTOS,vale,Vale,undef
Eng.ENE,2025 - I,FIS01183,FÍSICA III-C,6,B,6,1,Qua,8:30,2,CAROLINA BRITO CARVALHO DOS SANTOS,vale,Vale,undef
Eng.ENE,2025 - I,FIS01183,FÍSICA III-C,6,B,6,1,Sex,8:30,2,CAROLINA BRITO CARVALHO DOS SANTOS,vale,Vale,undef
Eng.ENE,2025 - I,FIS01183,FÍSICA III-C,6,BB,2,0,Seg,8:30,2,CAROLINA BRITO CARVALHO DOS SANTOS,vale,Vale,undef
Eng.ENE,2025 - I,FIS01183,FÍSICA III-C,6,BB,2,0,Qua,8:30,2,CAROLINA BRITO CARVALHO DOS SANTOS,vale,Vale,undef
Eng.ENE,2025 - I,FIS01183,FÍSICA III-C,6,BB,2,0,Sex,8:30,2,CAROLINA BRITO CARVALHO DOS SANTOS,vale,Vale,undef
Eng.ENE,2025 - I,FIS01183,FÍSICA III-C,6,D,2,4,Seg,10:30,2,ANGELA FOERSTER,vale,Vale,undef
Eng.ENE,2025 - I,FIS01183,FÍSICA III-C,6,D,2,4,Qua,10:30,2,MARCOS ANTONIO ZEN VASCONCELLOS,vale,Vale,undef
Eng.ENE,2025 - I,FIS01183,FÍSICA III-C,6,D,2,4,Sex,10:30,2,MARCOS ANTONIO ZEN VASCONCELLOS,vale,Vale,undef
Eng.ENE,2025 - I,FIS01183,FÍSICA III-C,6,E,2,2,Seg,13:30,2,MARCO AURELIO PIRES IDIART,vale,Vale,undef
Eng.ENE,2025 - I,FIS01183,FÍSICA III-C,6,E,2,2,Qua,13:30,2,MARCO AURELIO PIRES IDIART,vale,Vale,undef
Eng.ENE,2025 - I,FIS01183,FÍSICA III-C,6,E,2,2,Sex,13:30,2,MARCO AURELIO PIRES IDIART,vale,Vale,undef
Eng.ENE,2025 - I,FIS01183,FÍSICA III-C,6,EE,1,1,Seg,13:30,2,MARCO AURELIO PIRES IDIART,vale,Vale,undef
Eng.ENE,2025 - I,FIS01183,FÍSICA III-C,6,EE,1,1,Qua,13:30,2,MARCO AURELIO PIRES IDIART,vale,Vale,undef
Eng.ENE,2025 - I,FIS01183,FÍSICA III-C,6,EE,1,1,Sex,13:30,2,MARCO AURELIO PIRES IDIART,vale,Vale,undef
Eng.ENE,2025 - I,FIS01183,FÍSICA III-C,6,F,2,2,Seg,15:30,2,ALEXANDRE PEREIRA DOS SANTOS,vale,Vale,undef
Eng.ENE,2025 - I,FIS01183,FÍSICA III-C,6,F,2,2,Qua,15:30,2,YAN LEVIN,vale,Vale,undef
Eng.ENE,2025 - I,FIS01183,FÍSICA III-C,6,F,2,2,Sex,15:30,2,YAN LEVIN,vale,Vale,undef
Eng.ENE,2025 - I,FIS01184,FÍSICA IV-C,6,A,3,3,Seg,10:30,2,CILAINE VERONICA TEIXEIRA,vale,Vale,undef
Eng.ENE,2025 - I,FIS01184,FÍSICA IV-C,6,A,3,3,Qua,10:30,2,CILAINE VERONICA TEIXEIRA,vale,Vale,undef
Eng.ENE,2025 - I,FIS01184,FÍSICA IV-C,6,A,3,3,Sex,10:30,2,CILAINE VERONICA TEIXEIRA,vale,Vale,undef
Eng.ENE,2025 - I,FIS01184,FÍSICA IV-C,6,B,2,3,Seg,13:30,2,CILAINE VERONICA TEIXEIRA,vale,Vale,undef
Eng.ENE,2025 - I,FIS01184,FÍSICA IV-C,6,B,2,3,Qua,13:30,2,RENATO PAKTER,vale,Vale,undef
Eng.ENE,2025 - I,FIS01184,FÍSICA IV-C,6,B,2,3,Sex,13:30,2,RENATO PAKTER,vale,Vale,undef
Eng.ENE,2025 - I,FIS01184,FÍSICA IV-C,6,BB,2,2,Seg,13:30,2,CILAINE VERONICA TEIXEIRA,vale,Vale,undef
Eng.ENE,2025 - I,FIS01184,FÍSICA IV-C,6,BB,2,2,Qua,13:30,2,RENATO PAKTER,vale,Vale,undef
Eng.ENE,2025 - I,FIS01184,FÍSICA IV-C,6,BB,2,2,Sex,13:30,2,RENATO PAKTER,vale,Vale,undef
Eng.ENE,2025 - I,FIS01184,FÍSICA IV-C,6,D,7,3,Seg,18:30,2,CILAINE VERONICA TEIXEIRA,vale,Vale,undef
Eng.ENE,2025 - I,FIS01184,FÍSICA IV-C,6,D,7,3,Qua,18:30,2,RENATO PAKTER,vale,Vale,undef
Eng.ENE,2025 - I,FIS01184,FÍSICA IV-C,6,D,7,3,Sex,18:30,2,RENATO PAKTER,vale,Vale,undef
Eng.ENE,2025 - I,FIS01184,FÍSICA IV-C,6,DD,5,0,Seg,18:30,2,CILAINE VERONICA TEIXEIRA,vale,Vale,undef
Eng.ENE,2025 - I,FIS01184,FÍSICA IV-C,6,DD,5,0,Qua,18:30,2,RENATO PAKTER,vale,Vale,undef
Eng.ENE,2025 - I,FIS01184,FÍSICA IV-C,6,DD,5,0,Sex,18:30,2,RENATO PAKTER,vale,Vale,undef
