Departament,semester,Atividades de Ensino.1,Atividades de Ensino.2,Créditos,Turmas,Vagas Oferecidas,Horários Locais.1,Horários Locais.2.1,Horários Locais.2.2,Professores
DEMEC,2019 - I,ENG03362,ENERGIA PARA O MEIO RURAL,2,U,10,Qua,13:30,2,DARCI BARNECH CAMPANI
DEMEC,2019 - I,ENG03362,ENERGIA PARA O MEIO RURAL,2,U,10,vale,Vale,undef,DARCI BARNECH CAMPANI
DEMEC,2019 - I,ENG03074,ENERGIA SOLAR FOTOVOLTAICA,4,U,20,Qui,8:30,2,LETICIA JENISCH RODRIGUES
DEMEC,2019 - I,ENG03074,ENERGIA SOLAR FOTOVOLTAICA,4,U,20,centro,11209,undef,LETICIA JENISCH RODRIGUES
DEMEC,2019 - I,ENG03074,ENERGIA SOLAR FOTOVOLTAICA,4,U,20,Qui,13:30,2,LETICIA JENISCH RODRIGUES
DEMEC,2019 - I,ENG03074,ENERGIA SOLAR FOTOVOLTAICA,4,U,20,undef,undef,undef,LETICIA JENISCH RODRIGUES
DEMEC,2019 - I,ENG03376,ENSAIOS MECÂNICOS,3,U,20,Qua,15:30,3,JAKSON MANFREDINI VASSOLER
DEMEC,2019 - I,ENG03376,ENSAIOS MECÂNICOS,3,U,20,centro,Mecânica,307,JAKSON MANFREDINI VASSOLER
DEMEC,2019 - I,ENG03055,FUNDAMENTOS DE ENGENHARIA DE SEGURANÇA DO TRABALHO - ELE,2,A,35,Seg,13:30,2,SERGIO VICOSA MOLLER
DEMEC,2019 - I,ENG03055,FUNDAMENTOS DE ENGENHARIA DE SEGURANÇA DO TRABALHO - ELE,2,A,35,centro,Mecânica,302,SERGIO VICOSA MOLLER
DEMEC,2019 - I,ENG03055,FUNDAMENTOS DE ENGENHARIA DE SEGURANÇA DO TRABALHO - ELE,2,B,28,Qua,13:30,2,FERNANDO CARVALHO LAYDNER
DEMEC,2019 - I,ENG03055,FUNDAMENTOS DE ENGENHARIA DE SEGURANÇA DO TRABALHO - ELE,2,B,28,centro,Mecânica,302,FERNANDO CARVALHO LAYDNER
DEMEC,2019 - I,ENG03055,FUNDAMENTOS DE ENGENHARIA DE SEGURANÇA DO TRABALHO - ELE,2,U,25,Qua,15:30,2,FERNANDO CARVALHO LAYDNER
DEMEC,2019 - I,ENG03055,FUNDAMENTOS DE ENGENHARIA DE SEGURANÇA DO TRABALHO - ELE,2,U,25,centro,Mecânica,304,FERNANDO CARVALHO LAYDNER
DEMEC,2019 - I,ENG03062,FUNDAMENTOS DE ENGENHARIA NUCLEAR,4,U,51,Ter,15:30,2,BARDO ERNST JOSEF BODMANN
DEMEC,2019 - I,ENG03062,FUNDAMENTOS DE ENGENHARIA NUCLEAR,4,U,51,centro,Mecânica,403,BARDO ERNST JOSEF BODMANN
DEMEC,2019 - I,ENG03062,FUNDAMENTOS DE ENGENHARIA NUCLEAR,4,U,51,Qui,15:30,2,BARDO ERNST JOSEF BODMANN
DEMEC,2019 - I,ENG03062,FUNDAMENTOS DE ENGENHARIA NUCLEAR,4,U,51,centro,Mecânica,403,BARDO ERNST JOSEF BODMANN
DEMEC,2019 - I,ENG03050,FUNDAMENTOS DE PROTEÇÃO RADIOLÓGICA,4,U,13,Ter,16:30,2,FLAVIO TADEU VAN DER LAAN
DEMEC,2019 - I,ENG03050,FUNDAMENTOS DE PROTEÇÃO RADIOLÓGICA,4,U,13,centro,Mecânica,302,FLAVIO TADEU VAN DER LAAN
DEMEC,2019 - I,ENG03050,FUNDAMENTOS DE PROTEÇÃO RADIOLÓGICA,4,U,13,Qui,16:30,2,FLAVIO TADEU VAN DER LAAN
DEMEC,2019 - I,ENG03050,FUNDAMENTOS DE PROTEÇÃO RADIOLÓGICA,4,U,13,centro,Mecânica,302,FLAVIO TADEU VAN DER LAAN
DEMEC,2019 - I,ENG03051,FUNDAMENTOS DE RADIOLOGIA INDUSTRIAL,4,U,8,Ter,13:30,4,SERGIO VICOSA MOLLER
DEMEC,2019 - I,ENG03051,FUNDAMENTOS DE RADIOLOGIA INDUSTRIAL,4,U,8,centro,Eng. nova,undef,SERGIO VICOSA MOLLER
DEMEC,2019 - I,ENG03363,INTRODUÇÃO À ENGENHARIA MECÂNICA,2,U,4,Ter,13:30,2,FRANCIS HENRIQUE RAMOS FRANÇA
DEMEC,2019 - I,ENG03363,INTRODUÇÃO À ENGENHARIA MECÂNICA,2,U,4,centro,11209,undef,FRANCIS HENRIQUE RAMOS FRANÇA
DEMEC,2019 - I,ENG03049,LINGUAGEM C PARA ENGENHARIA,3,U,16,Seg,15:30,3,BARDO ERNST JOSEF BODMANN
DEMEC,2019 - I,ENG03049,LINGUAGEM C PARA ENGENHARIA,3,U,16,centro,11209,undef,BARDO ERNST JOSEF BODMANN
DEMEC,2019 - I,ENG03332,MÁQUINAS DE FLUXO I,4,A,65,Ter,18:30,2,SERGIO LUIZ FREY
DEMEC,2019 - I,ENG03332,MÁQUINAS DE FLUXO I,4,A,65,centro,11209,undef,SERGIO LUIZ FREY
DEMEC,2019 - I,ENG03332,MÁQUINAS DE FLUXO I,4,A,65,Qui,18:30,2,SERGIO LUIZ FREY
DEMEC,2019 - I,ENG03332,MÁQUINAS DE FLUXO I,4,A,65,centro,11209,undef,SERGIO LUIZ FREY
DEMEC,2019 - I,ENG03113,MÁQUINAS VOLUMÉTRICAS,4,A,22,Ter,20:30,2,SERGIO LUIZ FREY
DEMEC,2019 - I,ENG03113,MÁQUINAS VOLUMÉTRICAS,4,A,22,centro,Mecânica,304,SERGIO LUIZ FREY
DEMEC,2019 - I,ENG03113,MÁQUINAS VOLUMÉTRICAS,4,A,22,Qui,20:30,2,SERGIO LUIZ FREY
DEMEC,2019 - I,ENG03113,MÁQUINAS VOLUMÉTRICAS,4,A,22,centro,Mecânica,304,SERGIO LUIZ FREY
DEMEC,2019 - I,ENG03043,MATERIAIS PARA ENGENHARIA A,4,A,32,Seg,10:30,2,RODRIGO ROSSI
DEMEC,2019 - I,ENG03043,MATERIAIS PARA ENGENHARIA A,4,A,32,centro,11209,undef,RODRIGO ROSSI
DEMEC,2019 - I,ENG03043,MATERIAIS PARA ENGENHARIA A,4,A,32,Qua,10:30,2,RODRIGO ROSSI
DEMEC,2019 - I,ENG03043,MATERIAIS PARA ENGENHARIA A,4,A,32,centro,11209,undef,RODRIGO ROSSI
DEMEC,2019 - I,ENG03301,MECÂNICA APLICADA,4,U,40,Ter,10:30,2,NEY FRANCISCO FERREIRA
DEMEC,2019 - I,ENG03301,MECÂNICA APLICADA,4,U,40,centro,11209,undef,PATRIC DANIEL NEIS
DEMEC,2019 - I,ENG03301,MECÂNICA APLICADA,4,U,40,Qui,10:30,2,PATRIC DANIEL NEIS
DEMEC,2019 - I,ENG03301,MECÂNICA APLICADA,4,U,40,centro,11209,undef,PATRIC DANIEL NEIS
DEMEC,2019 - I,ENG03041,MECÂNICA APLICADA I,4,A,40,Ter,13:30,2,TIAGO BECKER
DEMEC,2019 - I,ENG03041,MECÂNICA APLICADA I,4,A,40,centro,11209,undef,TIAGO BECKER
DEMEC,2019 - I,ENG03041,MECÂNICA APLICADA I,4,A,40,Qui,13:30,2,TIAGO BECKER
DEMEC,2019 - I,ENG03041,MECÂNICA APLICADA I,4,A,40,centro,11209,undef,TIAGO BECKER
DEMEC,2019 - I,ENG03041,MECÂNICA APLICADA I,4,B,40,Ter,13:30,2,Felipe Tempel Stumpf
DEMEC,2019 - I,ENG03041,MECÂNICA APLICADA I,4,B,40,centro,Mecânica,403,Felipe Tempel Stumpf
DEMEC,2019 - I,ENG03041,MECÂNICA APLICADA I,4,B,40,Qui,13:30,2,Felipe Tempel Stumpf
DEMEC,2019 - I,ENG03041,MECÂNICA APLICADA I,4,B,40,centro,Mecânica,403,Felipe Tempel Stumpf
DEMEC,2019 - I,ENG03042,MECÂNICA APLICADA II,4,A,45,Ter,13:30,2,WALTER JESUS PAUCAR CASAS
DEMEC,2019 - I,ENG03042,MECÂNICA APLICADA II,4,A,45,centro,Mecânica,302,WALTER JESUS PAUCAR CASAS
DEMEC,2019 - I,ENG03042,MECÂNICA APLICADA II,4,A,45,Qui,13:30,2,WALTER JESUS PAUCAR CASAS
DEMEC,2019 - I,ENG03042,MECÂNICA APLICADA II,4,A,45,centro,Mecânica,302,WALTER JESUS PAUCAR CASAS
DEMEC,2019 - I,ENG03042,MECÂNICA APLICADA II,4,C,40,Qua,7:30,2,HERALDO JOSE DE AMORIM
DEMEC,2019 - I,ENG03042,MECÂNICA APLICADA II,4,C,40,centro,Mecânica,304,HERALDO JOSE DE AMORIM
DEMEC,2019 - I,ENG03042,MECÂNICA APLICADA II,4,C,40,Sex,7:30,2,HERALDO JOSE DE AMORIM
DEMEC,2019 - I,ENG03042,MECÂNICA APLICADA II,4,C,40,centro,Mecânica,304,HERALDO JOSE DE AMORIM
DEMEC,2019 - I,ENG03352,MECÂNICA DOS FLUÍDOS A,6,A,40,Seg,8:30,2,ADRIANE PRISCO PETRY
DEMEC,2019 - I,ENG03352,MECÂNICA DOS FLUÍDOS A,6,A,40,centro,Mecânica,307,ADRIANE PRISCO PETRY
DEMEC,2019 - I,ENG03352,MECÂNICA DOS FLUÍDOS A,6,A,40,Qua,8:30,2,ADRIANE PRISCO PETRY
DEMEC,2019 - I,ENG03352,MECÂNICA DOS FLUÍDOS A,6,A,40,centro,Mecânica,307,ADRIANE PRISCO PETRY
DEMEC,2019 - I,ENG03352,MECÂNICA DOS FLUÍDOS A,6,A,40,Sex,8:30,2,ADRIANE PRISCO PETRY
DEMEC,2019 - I,ENG03352,MECÂNICA DOS FLUÍDOS A,6,A,40,centro,Mecânica,307,ADRIANE PRISCO PETRY
DEMEC,2019 - I,ENG03352,MECÂNICA DOS FLUÍDOS A,6,B,30,Ter,7:30,3,FERNANDO MARCELO PEREIRA
DEMEC,2019 - I,ENG03352,MECÂNICA DOS FLUÍDOS A,6,B,30,centro,Mecânica,307,FERNANDO MARCELO PEREIRA
DEMEC,2019 - I,ENG03352,MECÂNICA DOS FLUÍDOS A,6,B,30,Qui,7:30,3,FERNANDO MARCELO PEREIRA
DEMEC,2019 - I,ENG03352,MECÂNICA DOS FLUÍDOS A,6,B,30,centro,Mecânica,307,FERNANDO MARCELO PEREIRA
DEMEC,2019 - I,ENG03092,MECÂNICA DOS SOLIDOS I - A,4,A,34,Ter,10:30,2,ROGERIO JOSE MARCZAK
DEMEC,2019 - I,ENG03092,MECÂNICA DOS SOLIDOS I - A,4,A,34,centro,Mecânica,302,ROGERIO JOSE MARCZAK
DEMEC,2019 - I,ENG03092,MECÂNICA DOS SOLIDOS I - A,4,A,34,Qui,10:30,2,ROGERIO JOSE MARCZAK
DEMEC,2019 - I,ENG03092,MECÂNICA DOS SOLIDOS I - A,4,A,34,centro,Mecânica,302,ROGERIO JOSE MARCZAK
DEMEC,2019 - I,ENG03092,MECÂNICA DOS SOLIDOS I - A,4,B,30,Seg,13:30,2,JAKSON MANFREDINI VASSOLER
DEMEC,2019 - I,ENG03092,MECÂNICA DOS SOLIDOS I - A,4,B,30,centro,Mecânica,304,JAKSON MANFREDINI VASSOLER
DEMEC,2019 - I,ENG03092,MECÂNICA DOS SOLIDOS I - A,4,B,30,Qua,13:30,2,JAKSON MANFREDINI VASSOLER
DEMEC,2019 - I,ENG03092,MECÂNICA DOS SOLIDOS I - A,4,B,30,centro,Mecânica,304,JAKSON MANFREDINI VASSOLER
DEMEC,2019 - I,ENG03004,MECÂNICA DOS SÓLIDOS II,4,A,44,Ter,10:30,2,Daniel Milbrath de Leon
DEMEC,2019 - I,ENG03004,MECÂNICA DOS SÓLIDOS II,4,A,44,centro,Mecânica,403,Daniel Milbrath de Leon
DEMEC,2019 - I,ENG03004,MECÂNICA DOS SÓLIDOS II,4,A,44,Qui,10:30,2,Daniel Milbrath de Leon
DEMEC,2019 - I,ENG03004,MECÂNICA DOS SÓLIDOS II,4,A,44,centro,Mecânica,403,Daniel Milbrath de Leon
DEMEC,2019 - I,ENG03004,MECÂNICA DOS SÓLIDOS II,4,B,25,Ter,16:30,2,Daniel Milbrath de Leon
DEMEC,2019 - I,ENG03004,MECÂNICA DOS SÓLIDOS II,4,B,25,centro,11209,undef,Daniel Milbrath de Leon
DEMEC,2019 - I,ENG03004,MECÂNICA DOS SÓLIDOS II,4,B,25,Qui,16:30,2,Daniel Milbrath de Leon
DEMEC,2019 - I,ENG03004,MECÂNICA DOS SÓLIDOS II,4,B,25,centro,11209,undef,Daniel Milbrath de Leon
DEMEC,2019 - I,ENG03005,MECÂNICA DOS SÓLIDOS III,3,U,15,Qua,15:30,3,ROGERIO JOSE MARCZAK
DEMEC,2019 - I,ENG03005,MECÂNICA DOS SÓLIDOS III,3,U,15,centro,Mecânica,302,ROGERIO JOSE MARCZAK
DEMEC,2019 - I,ENG03316,MECANISMOS I,4,A,45,Qua,10:30,2,PATRIC DANIEL NEIS
DEMEC,2019 - I,ENG03316,MECANISMOS I,4,A,45,centro,11209,undef,PATRIC DANIEL NEIS
DEMEC,2019 - I,ENG03316,MECANISMOS I,4,A,45,Sex,10:30,2,PATRIC DANIEL NEIS
DEMEC,2019 - I,ENG03316,MECANISMOS I,4,A,45,centro,11209,undef,PATRIC DANIEL NEIS
DEMEC,2019 - I,ENG03316,MECANISMOS I,4,B,30,Seg,8:30,2,RAFAEL ANTONIO COMPARSI LARANJA
DEMEC,2019 - I,ENG03316,MECANISMOS I,4,B,30,centro,11209,undef,RAFAEL ANTONIO COMPARSI LARANJA
DEMEC,2019 - I,ENG03316,MECANISMOS I,4,B,30,Qua,8:30,2,RAFAEL ANTONIO COMPARSI LARANJA
DEMEC,2019 - I,ENG03316,MECANISMOS I,4,B,30,centro,11209,undef,RAFAEL ANTONIO COMPARSI LARANJA
DEMEC,2019 - I,ENG03014,MECATRÔNICA,4,U,20,Seg,8:30,2,ALCY RODOLFO DOS SANTOS CARRARA
DEMEC,2019 - I,ENG03014,MECATRÔNICA,4,U,20,centro,Eng. nova,undef,ALCY RODOLFO DOS SANTOS CARRARA
DEMEC,2019 - I,ENG03014,MECATRÔNICA,4,U,20,Qua,8:30,2,ALCY RODOLFO DOS SANTOS CARRARA
DEMEC,2019 - I,ENG03014,MECATRÔNICA,4,U,20,centro,Eng. nova,undef,ALCY RODOLFO DOS SANTOS CARRARA
DEMEC,2019 - I,ENG03353,MEDIÇÕES MECÂNICAS,4,E,20,Ter,14:30,4,HERBERT MARTINS GOMES
DEMEC,2019 - I,ENG03353,MEDIÇÕES MECÂNICAS,4,E,20,centro,Mecânica,MEZ 01,HERBERT MARTINS GOMES
DEMEC,2019 - I,ENG03353,MEDIÇÕES MECÂNICAS,4,F,21,Qui,14:30,4,HERBERT MARTINS GOMES
DEMEC,2019 - I,ENG03353,MEDIÇÕES MECÂNICAS,4,F,21,centro,Mecânica,MEZ 01,HERBERT MARTINS GOMES
DEMEC,2019 - I,ENG03353,MEDIÇÕES MECÂNICAS,4,U,20,Qui,8:30,4,Quis
DEMEC,2019 - I,ENG03353,MEDIÇÕES MECÂNICAS,4,U,20,centro,Mecânica,MEZ 01,Quis
DEMEC,2019 - I,ENG03108,MEDIÇÕES TÉRMICAS,4,A,20,Ter,8:30,2,CIRILO SEPPI BRESOLIN
DEMEC,2019 - I,ENG03108,MEDIÇÕES TÉRMICAS,4,A,20,centro,Mecânica,LAEFT,Guilherme Henrique Fiorot
DEMEC,2019 - I,ENG03108,MEDIÇÕES TÉRMICAS,4,A,20,Qui,10:30,2,Guilherme Henrique Fiorot
DEMEC,2019 - I,ENG03108,MEDIÇÕES TÉRMICAS,4,A,20,centro,11209,undef,Guilherme Henrique Fiorot
DEMEC,2019 - I,ENG03108,MEDIÇÕES TÉRMICAS,4,B,20,Ter,10:30,2,CIRILO SEPPI BRESOLIN
DEMEC,2019 - I,ENG03108,MEDIÇÕES TÉRMICAS,4,B,20,centro,Mecânica,LAEFT,Guilherme Henrique Fiorot
DEMEC,2019 - I,ENG03108,MEDIÇÕES TÉRMICAS,4,B,20,Qui,10:30,2,Guilherme Henrique Fiorot
DEMEC,2019 - I,ENG03108,MEDIÇÕES TÉRMICAS,4,B,20,centro,11209,undef,Guilherme Henrique Fiorot
DEMEC,2019 - I,ENG03108,MEDIÇÕES TÉRMICAS,4,F,22,Qui,8:30,2,CIRILO SEPPI BRESOLIN
DEMEC,2019 - I,ENG03108,MEDIÇÕES TÉRMICAS,4,F,22,centro,Mecânica,LAEFT,Guilherme Henrique Fiorot
DEMEC,2019 - I,ENG03108,MEDIÇÕES TÉRMICAS,4,F,22,Qui,10:30,2,Guilherme Henrique Fiorot
DEMEC,2019 - I,ENG03108,MEDIÇÕES TÉRMICAS,4,F,22,centro,11209,undef,Guilherme Henrique Fiorot
DEMEC,2019 - I,ENG03001,METODOLOGIA DE PROJETO - A,4,U,46,Seg,10:30,2,JOYSON LUIZ PACHECO
DEMEC,2019 - I,ENG03001,METODOLOGIA DE PROJETO - A,4,U,46,centro,11209,undef,JOYSON LUIZ PACHECO
DEMEC,2019 - I,ENG03001,METODOLOGIA DE PROJETO - A,4,U,46,Qua,10:30,2,JOYSON LUIZ PACHECO
DEMEC,2019 - I,ENG03001,METODOLOGIA DE PROJETO - A,4,U,46,centro,11209,undef,JOYSON LUIZ PACHECO
DEMEC,2019 - I,ENG03037,MÉTODOS GERENCIAIS EM MANUTENÇÃO,2,U,25,Ter,15:30,2,Quis
DEMEC,2019 - I,ENG03037,MÉTODOS GERENCIAIS EM MANUTENÇÃO,2,U,25,centro,Mecânica,307,Quis
DEMEC,2019 - I,ENG03080,METROLOGIA E QUALIDADE,3,H,20,Qua,7:30,3,ARNALDO RUBEN GONZALEZ
DEMEC,2019 - I,ENG03080,METROLOGIA E QUALIDADE,3,H,20,centro,11209,undef,ARNALDO RUBEN GONZALEZ
DEMEC,2019 - I,ENG03080,METROLOGIA E QUALIDADE,3,I,20,Qua,13:30,3,ARNALDO RUBEN GONZALEZ
DEMEC,2019 - I,ENG03080,METROLOGIA E QUALIDADE,3,I,20,centro,11209,undef,ARNALDO RUBEN GONZALEZ
DEMEC,2019 - I,ENG03080,METROLOGIA E QUALIDADE,3,J,20,Qui,7:30,3,ARNALDO RUBEN GONZALEZ
DEMEC,2019 - I,ENG03080,METROLOGIA E QUALIDADE,3,J,20,centro,Mecânica,304,ARNALDO RUBEN GONZALEZ
DEMEC,2019 - I,ENG03342,MOTORES ALTERNATIVOS,4,A,35,Seg,10:30,2,ALEXANDRE VAGTINSKI DE PAULA
DEMEC,2019 - I,ENG03342,MOTORES ALTERNATIVOS,4,A,35,centro,Eng. nova,undef,ALEXANDRE VAGTINSKI DE PAULA
DEMEC,2019 - I,ENG03342,MOTORES ALTERNATIVOS,4,A,35,Qua,10:30,2,ALEXANDRE VAGTINSKI DE PAULA
DEMEC,2019 - I,ENG03342,MOTORES ALTERNATIVOS,4,A,35,centro,Eng. nova,undef,ALEXANDRE VAGTINSKI DE PAULA
DEMEC,2019 - I,ENG03342,MOTORES ALTERNATIVOS,4,B,34,Seg,16:30,2,ALEXANDRE VAGTINSKI DE PAULA
DEMEC,2019 - I,ENG03342,MOTORES ALTERNATIVOS,4,B,34,centro,Eng. nova,undef,ALEXANDRE VAGTINSKI DE PAULA
DEMEC,2019 - I,ENG03342,MOTORES ALTERNATIVOS,4,B,34,Qua,16:30,2,ALEXANDRE VAGTINSKI DE PAULA
DEMEC,2019 - I,ENG03342,MOTORES ALTERNATIVOS,4,B,34,centro,Eng. nova,undef,ALEXANDRE VAGTINSKI DE PAULA
DEMEC,2019 - I,ENG03350,PRÁTICA DE OFICINA A,3,A,9,Seg,14:30,1,GILBERTO DIAS DA CUNHA
DEMEC,2019 - I,ENG03350,PRÁTICA DE OFICINA A,3,A,9,centro,Mecânica,403,GILBERTO DIAS DA CUNHA
DEMEC,2019 - I,ENG03350,PRÁTICA DE OFICINA A,3,A,9,Seg,15:30,2,GILBERTO DIAS DA CUNHA
DEMEC,2019 - I,ENG03350,PRÁTICA DE OFICINA A,3,A,9,centro,Eng. nova,undef,GILBERTO DIAS DA CUNHA
DEMEC,2019 - I,ENG03350,PRÁTICA DE OFICINA A,3,B,9,Seg,14:30,1,GILBERTO DIAS DA CUNHA
DEMEC,2019 - I,ENG03350,PRÁTICA DE OFICINA A,3,B,9,centro,Mecânica,403,GILBERTO DIAS DA CUNHA
DEMEC,2019 - I,ENG03350,PRÁTICA DE OFICINA A,3,B,9,Seg,17:30,2,GILBERTO DIAS DA CUNHA
DEMEC,2019 - I,ENG03350,PRÁTICA DE OFICINA A,3,B,9,centro,Eng. nova,undef,GILBERTO DIAS DA CUNHA
DEMEC,2019 - I,ENG03350,PRÁTICA DE OFICINA A,3,C,8,Seg,14:30,1,GILBERTO DIAS DA CUNHA
DEMEC,2019 - I,ENG03350,PRÁTICA DE OFICINA A,3,C,8,centro,Mecânica,403,GILBERTO DIAS DA CUNHA
DEMEC,2019 - I,ENG03350,PRÁTICA DE OFICINA A,3,C,8,Ter,13:30,2,GILBERTO DIAS DA CUNHA
DEMEC,2019 - I,ENG03350,PRÁTICA DE OFICINA A,3,C,8,centro,Eng. nova,undef,GILBERTO DIAS DA CUNHA
DEMEC,2019 - I,ENG03350,PRÁTICA DE OFICINA A,3,D,8,Seg,14:30,1,GILBERTO DIAS DA CUNHA
DEMEC,2019 - I,ENG03350,PRÁTICA DE OFICINA A,3,D,8,centro,Mecânica,403,GILBERTO DIAS DA CUNHA
DEMEC,2019 - I,ENG03350,PRÁTICA DE OFICINA A,3,D,8,Ter,15:30,2,GILBERTO DIAS DA CUNHA
DEMEC,2019 - I,ENG03350,PRÁTICA DE OFICINA A,3,D,8,centro,Eng. nova,undef,GILBERTO DIAS DA CUNHA
DEMEC,2019 - I,ENG03350,PRÁTICA DE OFICINA A,3,E,8,Seg,14:30,1,GILBERTO DIAS DA CUNHA
DEMEC,2019 - I,ENG03350,PRÁTICA DE OFICINA A,3,E,8,centro,Mecânica,403,GILBERTO DIAS DA CUNHA
DEMEC,2019 - I,ENG03350,PRÁTICA DE OFICINA A,3,E,8,Ter,17:30,2,GILBERTO DIAS DA CUNHA
DEMEC,2019 - I,ENG03350,PRÁTICA DE OFICINA A,3,E,8,centro,Eng. nova,undef,GILBERTO DIAS DA CUNHA
DEMEC,2019 - I,ENG03343,PROCESSOS DE FABRICAÇÃO POR USINAGEM,4,U,40,Seg,8:30,2,ANDRE JOAO DE SOUZA
DEMEC,2019 - I,ENG03343,PROCESSOS DE FABRICAÇÃO POR USINAGEM,4,U,40,centro,Eng. nova,undef,ANDRE JOAO DE SOUZA
DEMEC,2019 - I,ENG03343,PROCESSOS DE FABRICAÇÃO POR USINAGEM,4,U,40,Qua,8:30,2,ANDRE JOAO DE SOUZA
DEMEC,2019 - I,ENG03343,PROCESSOS DE FABRICAÇÃO POR USINAGEM,4,U,40,centro,Eng. nova,undef,ANDRE JOAO DE SOUZA
DEMEC,2019 - I,ENG03021,PROCESSOS DISCRETOS DE PRODUÇÃO,4,A,33,Qua,15:30,2,ALCY RODOLFO DOS SANTOS CARRARA
DEMEC,2019 - I,ENG03021,PROCESSOS DISCRETOS DE PRODUÇÃO,4,A,33,centro,11209,undef,ALCY RODOLFO DOS SANTOS CARRARA
DEMEC,2019 - I,ENG03021,PROCESSOS DISCRETOS DE PRODUÇÃO,4,A,33,Sex,15:30,2,ALCY RODOLFO DOS SANTOS CARRARA
DEMEC,2019 - I,ENG03021,PROCESSOS DISCRETOS DE PRODUÇÃO,4,A,33,centro,11209,undef,ALCY RODOLFO DOS SANTOS CARRARA
DEMEC,2019 - I,ENG03021,PROCESSOS DISCRETOS DE PRODUÇÃO,4,B,50,Ter,7:30,2,CINTIA CRISTIANE PETRY MAZZAFERRO
DEMEC,2019 - I,ENG03021,PROCESSOS DISCRETOS DE PRODUÇÃO,4,B,50,centro,Mecânica,302,CINTIA CRISTIANE PETRY MAZZAFERRO
DEMEC,2019 - I,ENG03021,PROCESSOS DISCRETOS DE PRODUÇÃO,4,B,50,Qui,7:30,2,CINTIA CRISTIANE PETRY MAZZAFERRO
DEMEC,2019 - I,ENG03021,PROCESSOS DISCRETOS DE PRODUÇÃO,4,B,50,centro,Mecânica,302,CINTIA CRISTIANE PETRY MAZZAFERRO
DEMEC,2019 - I,ENG03379,PROJETO MECÂNICO,4,U,20,Seg,8:30,2,JOYSON LUIZ PACHECO
DEMEC,2019 - I,ENG03379,PROJETO MECÂNICO,4,U,20,undef,undef,undef,JOYSON LUIZ PACHECO
DEMEC,2019 - I,ENG03379,PROJETO MECÂNICO,4,U,20,Qua,8:30,2,JOYSON LUIZ PACHECO
DEMEC,2019 - I,ENG03379,PROJETO MECÂNICO,4,U,20,undef,undef,undef,JOYSON LUIZ PACHECO
DEMEC,2019 - I,ENG03047,PROJETOS DE SISTEMAS MECÂNICOS,4,U,20,Ter,7:30,2,RAFAEL ANTONIO COMPARSI LARANJA
DEMEC,2019 - I,ENG03047,PROJETOS DE SISTEMAS MECÂNICOS,4,U,20,centro,11209,undef,RAFAEL ANTONIO COMPARSI LARANJA
DEMEC,2019 - I,ENG03047,PROJETOS DE SISTEMAS MECÂNICOS,4,U,20,Qui,7:30,2,RAFAEL ANTONIO COMPARSI LARANJA
DEMEC,2019 - I,ENG03047,PROJETOS DE SISTEMAS MECÂNICOS,4,U,20,centro,11209,undef,RAFAEL ANTONIO COMPARSI LARANJA
DEMEC,2019 - I,ENG03380,ROBÓTICA,4,C,8,Ter,8:30,2,FLAVIO JOSE LORINI
DEMEC,2019 - I,ENG03380,ROBÓTICA,4,C,8,centro,Mecânica,303,FLAVIO JOSE LORINI
DEMEC,2019 - I,ENG03380,ROBÓTICA,4,C,8,Qui,10:30,2,FLAVIO JOSE LORINI
DEMEC,2019 - I,ENG03380,ROBÓTICA,4,C,8,centro,Mecânica,304,FLAVIO JOSE LORINI
DEMEC,2019 - I,ENG03380,ROBÓTICA,4,D,8,Ter,10:30,2,FLAVIO JOSE LORINI
DEMEC,2019 - I,ENG03380,ROBÓTICA,4,D,8,centro,Mecânica,303,FLAVIO JOSE LORINI
DEMEC,2019 - I,ENG03380,ROBÓTICA,4,D,8,Qui,10:30,2,FLAVIO JOSE LORINI
DEMEC,2019 - I,ENG03380,ROBÓTICA,4,D,8,centro,Mecânica,304,FLAVIO JOSE LORINI
DEMEC,2019 - I,ENG03090,RUÍDOS EM AMBIENTES DE TRABALHO,2,U,30,Qui,15:30,2,Quis
DEMEC,2019 - I,ENG03090,RUÍDOS EM AMBIENTES DE TRABALHO,2,U,30,centro,11209,undef,Quis
DEMEC,2019 - I,ENG03040,SISTEMAS ESTRUTURAIS APLICADOS,4,U,20,Ter,10:30,2,TIAGO BECKER
DEMEC,2019 - I,ENG03040,SISTEMAS ESTRUTURAIS APLICADOS,4,U,20,centro,Arquitetura,undef,TIAGO BECKER
DEMEC,2019 - I,ENG03040,SISTEMAS ESTRUTURAIS APLICADOS,4,U,20,Qui,10:30,2,TIAGO BECKER
DEMEC,2019 - I,ENG03040,SISTEMAS ESTRUTURAIS APLICADOS,4,U,20,centro,Arquitetura,undef,TIAGO BECKER
DEMEC,2019 - I,ENG03027,SISTEMAS HIDRÁULICOS E PNEUMÁTICOS,4,A,8,Ter,15:30,2,FABIANO DISCONZI WILDNER
DEMEC,2019 - I,ENG03027,SISTEMAS HIDRÁULICOS E PNEUMÁTICOS,4,A,8,centro,11209,undef,FABIANO DISCONZI WILDNER
DEMEC,2019 - I,ENG03027,SISTEMAS HIDRÁULICOS E PNEUMÁTICOS,4,A,8,Sex,8:30,2,FABIANO DISCONZI WILDNER
